tpsa,nbasic,vsa_hyd,a_aro,weight,peoe_vsa.0,peoe_vsa.1,peoe_vsa.2,peoe_vsa.3,peoe_vsa.4,peoe_vsa.5,peoe_vsa.6,peoe_vsa.0.1,peoe_vsa.1.1,peoe_vsa.2.1,peoe_vsa.3.1,peoe_vsa.4.1,peoe_vsa.5.1,peoe_vsa.6.1,a_acc,a_acid,a_base,vsa_acc,vsa_acid,vsa_base,vsa_don,vsa_other,vsa_pol,slogp_vsa0,slogp_vsa1,slogp_vsa2,slogp_vsa3,slogp_vsa4,slogp_vsa5,slogp_vsa6,slogp_vsa7,slogp_vsa8,slogp_vsa9,smr_vsa0,smr_vsa1,smr_vsa2,smr_vsa3,smr_vsa4,smr_vsa5,smr_vsa6,smr_vsa7,tpsa.1,logp.o.w.,frac.anion7.,frac.cation7.,andrewbind,rotatablebonds,mlogp,clogp,mw,nocount,hbdnr,rule.of.5violations,alert,prx,ub,pol,inthb,adistm,adistd,polar_area,nonpolar_area,psa_npsa,tcsa,tcpa,tcnp,ovality,surface_area,volume,most_negative_charge,most_positive_charge,sum_absolute_charge,dipole_moment,homo,lumo,hardness,ppsa1,ppsa2,ppsa3,pnsa1,pnsa2,pnsa3,fpsa1,fpsa2,fpsa3,fnsa1,fnsa2,fnsa3,wpsa1,wpsa2,wpsa3,wnsa1,wnsa2,wnsa3,dpsa1,dpsa2,dpsa3,rpcg,rncg,wpcs,wncs,sadh1,sadh2,sadh3,chdh1,chdh2,chdh3,scdh1,scdh2,scdh3,saaa1,saaa2,saaa3,chaa1,chaa2,chaa3,scaa1,scaa2,scaa3,ctdh,ctaa,mchg,achg,rdta,n_sp2,n_sp3,o_sp2,o_sp3,logBBB
93.029999,0,124.6646,5,236.231,17.06154,58.15469,50.3542,15.31856,10.32417,0,12.94953,17.40263,0,0,5.682576,5.682576,13.56692,10.40819,5,0,0,27.43583,0,0,5.682576,30.83965,13.56692,25.38523,41.95415,34.25407,20.92626,26.61896,16.78553,0,16.78553,43.77663,2.32792,34.8621,60.85538,0,15.26522,20.33867,54.52234,26.18504,16.78553,88.74,0.129,0,0.011,2.5,3,1.51474,-1.648887,236.232147,7,2,0,0,8,3,2,1,3503.019043,125.400902,203.949493,238.943298,0.8535,0.0156,0.0338,0.0289,1.127,442.892792,732.578979,-0.613,0.5119,6.8942,9.9364,-8.9828,-0.0432,4.4698,273.193695,941.727478,53.386002,169.699005,-584.970398,-64.592796,0.6168,2.1263,0.1205,0.3832,-1.3208,-0.1458,120.995499,417.08429,23.6443,75.158501,-259.079193,-28.6077,103.494698,1526.697876,117.978798,0.1485,0.1778,1.3522,1.3258,45.403,22.7015,0.1025,0.7508,0.3754,0.0017,16.860001,8.43,0.0381,151.090393,30.2181,0.3411,-1.9225,-0.3845,-0.0043,-58.241798,-11.6484,-0.1315,2,5,1.0009,0.9323,0.4,57.1157,7.4561,51.005299,42.969299,-1.3
92.790001,1,277.1499,12,380.472,142.5327,55.75508,4.265386,33.98394,0,12.94953,24.30059,83.82487,12.2549,0,0.136891,0,25.06896,2.640647,4,0,3,27.43583,0,17.04773,17.04773,50.48873,0,63.80692,40.72894,23.86222,18.43958,8.69907,76.30625,0,122.2158,37.73681,38.56944,40.64775,44.57095,36.0215,17.12807,0,197.6894,25.59745,68.70988,90.11,2.034,0,0.058,15.2,9,2.29941,2.368,379.465698,7,2,0,0,6,5.8,1,0,3356.055176,51.382401,144.667999,588.530273,0.2458,0.0144,0.0732,0.018,1.3046,733.198181,1252.780762,-0.8252,0.7452,10.5939,6.0422,-8.7164,-0.0913,4.3126,504.132294,2670.362793,74.3004,229.065903,-1213.349976,-64.753899,0.6876,3.6421,0.1013,0.3124,-1.6549,-0.0883,369.628906,1957.905273,54.476898,167.950699,-889.625977,-47.477402,275.066406,3883.712891,139.054306,0.1407,0.1558,1.0667,1.1846,32.440102,16.2201,0.0442,0.8536,0.4268,0.0012,13.8374,6.9187,0.0189,94.846802,18.9694,0.1294,-1.9611,-0.3922,-0.0027,-37.333199,-7.4666,-0.0509,2,5,1.2536,1.2298,0.4,53.419899,17.381001,32.0536,9.3733,-2
100.809998,0,102.9877,11,234.307,23.13906,28.02648,17.23803,39.02366,0,0,32.9196,24.50981,44.27042,0,0,12.3337,0.136891,13.30224,1,0,3,5.682576,0,41.16756,58.91005,42.2473,0,97.46634,36.69537,0,0,0,0,0,92.33107,0,34.53518,0,48.4575,0,0,60.10775,119.2859,1.899093,31.27769,102.55,1.396,0,0.787,6.9,5,1.96041,0.9716,233.296677,5,6,1,0,7,4.2,2,0,124.682899,7.6463,227.595398,238.245499,0.9553,0.0217,0.0445,0.0425,1.1636,465.840912,753.259216,-1.1093,0.8195,10.1249,3.7112,-8.1209,-0.072,4.0244,302.223206,1529.982788,86.231903,163.617599,-828.301819,-98.711601,0.6488,3.2843,0.1851,0.3512,-1.7781,-0.2119,140.787903,712.728516,40.1703,76.219803,-385.856812,-45.983898,138.605606,2358.284668,184.943497,0.1619,0.2191,1.3483,5.7222,134.739395,22.4566,0.2892,2.6137,0.4356,0.0056,58.805801,9.801,0.1262,30.8766,15.4383,0.0663,-1.4627,-0.7314,-0.0031,-24.575199,-12.2876,-0.0528,6,2,1.582,1.4121,3,30.8766,61.979301,0,0,-1.15
135,1,161.6777,11,316.393,76.98416,28.02648,0,81.05221,6.699551,0,57.22019,0,44.27042,0,17.87938,12.47059,0.136891,6.788011,2,0,6,23.42507,0,58.21528,58.21528,57.92887,0,117.3762,38.59447,0,47.23227,0,32.89719,0,92.33107,0,34.53518,16.78553,79.51685,36.0215,16.17292,60.10775,86.38875,3.798186,64.17487,138.35,1.884,0,0.742,9.9,8,2.39798,0.5426,314.374115,8,6,1,0,12,5.3,2,0,2627.029053,42.839901,273.362793,310.957886,0.8791,0.0218,0.0466,0.041,1.2302,584.320679,973.336975,-1.1074,0.8207,12.7519,3.1759,-8.3574,-0.175,4.0912,370.295105,2360.974121,94.280098,214.025604,-1364.611816,-107.5364,0.6337,4.0405,0.1613,0.3663,-2.3354,-0.184,216.371094,1379.56604,55.089802,125.059601,-797.370789,-62.835701,156.269501,3725.585938,201.816406,0.1287,0.1737,1.0768,4.5754,119.600304,19.933399,0.2047,2.6433,0.4406,0.0045,52.362701,8.7271,0.0896,103.007004,25.751801,0.1763,-2.4224,-0.6056,-0.0041,-53.6091,-13.4023,-0.0917,6,4,1.5799,1.3119,1.5,50.4879,50.755501,0,0,-1.54
103.889999,1,132.3961,11,276.344,54.68289,28.02648,0,47.64268,12.94953,0,32.9196,24.50981,44.27042,0,0,12.3337,13.70381,6.788011,2,0,3,19.2495,0,41.16756,46.85013,55.19683,0,64.56915,59.96491,23.86222,0,0,0,0,92.33107,0,67.8612,23.86222,48.4575,0,0,78.11851,86.38875,7.157876,64.60371,105.63,1.359,0,0.742,11.1,5,2.08717,1.20208,275.33432,6,5,0,0,8,4.7,2,0,749.437805,22.142799,209.779404,322.240692,0.651,0.02,0.0508,0.0331,1.2043,532.020081,873.081909,-1.1082,0.8212,10.6564,4.073,-8.3,-0.0764,4.1118,346.153412,1844.369385,82.152,185.866699,-990.33252,-90.464401,0.6506,3.4667,0.1544,0.3494,-1.8615,-0.17,184.160599,981.241577,43.706501,98.884804,-526.87677,-48.128899,160.286697,2834.701904,172.616394,0.1541,0.208,1.2893,5.4798,105.171402,21.0343,0.1977,2.1634,0.4327,0.0041,45.641201,9.1282,0.0858,61.688999,20.563,0.116,-1.8373,-0.6124,-0.0035,-36.424702,-12.1416,-0.0685,5,3,1.5804,1.3458,1.6667,31.467501,42.918999,30.221399,0,-1.57
87.339996,1,231.4527,10,325.413,110.1338,106.1205,30.26986,19.80958,0,6.699551,8.619013,24.50981,0,0,19.76062,0,0.136891,19.60617,2,0,1,33.93105,0,0,11.36515,41.33894,0,3.124314,25.09637,16.78553,86.60815,10.89764,75.30172,0,70.14391,0,72.97735,19.71728,0,67.72054,10.89764,23.09542,105.8171,35.67314,98.01392,91.22,1.811,0,0.961,9.6,9,2.19872,2.498,324.40451,7,2,0,0,6,3.6,2,1,4032.577148,86.727501,155.035904,476.21109,0.3256,0.0137,0.0558,0.0182,1.257,631.246887,1058.231079,-0.8584,0.8584,8.6586,7.6709,-8.8457,-0.2461,4.2998,364.570801,1578.332153,54.304798,266.676086,-1154.517822,-77.837196,0.5775,2.5003,0.086,0.4225,-1.8289,-0.1233,230.134201,996.317383,34.279701,168.338501,-728.785889,-49.134499,97.894699,2732.850098,132.141907,0.1983,0.1983,1.3477,1.2804,18.9317,9.4658,0.03,0.8566,0.4283,0.0014,7.5162,3.7581,0.0119,120.697304,24.1395,0.1912,-0.6444,-0.1289,-0.001,-43.7099,-8.742,-0.0692,2,5,1.3281,1.1018,0.4,6.797,25.309099,89.517601,14.4805,-1.12
90.370003,0,111.1915,0,211.221,33.80746,45.44854,20.5865,17.23803,10.32417,0,17.44054,29.65753,0,0,5.682576,13.56692,0,16.92242,4,0,0,21.75325,0,0,17.74249,28.63111,13.56692,58.28241,10.28219,23.50836,20.92626,0,16.78553,0,34.85754,37.73681,23.86222,34.8621,45.29507,0,12.50847,32.89719,72.59435,28.08414,0,88.15,-0.499,0,0.002,-0.1,4,1.41985,-1.2469,211.22226,6,3,0,0,9,2.4,0,0,1156.322266,66.393501,192.711899,238.372604,0.8084,0.0192,0.043,0.0347,1.1376,431.084503,693.622009,-0.9549,0.6618,8.2805,5.215,-9.3275,-0.1277,4.5999,291.432892,1206.610229,62.9935,139.651596,-578.195312,-75.4319,0.676,2.799,0.1461,0.324,-1.3413,-0.175,125.632202,520.150879,27.1555,60.201698,-249.251007,-32.517502,151.781296,1784.805542,138.4254,0.1598,0.2306,0.9901,5.9932,78.392799,26.130899,0.1819,1.2347,0.4116,0.0029,31.9589,10.653,0.0741,87.928497,21.9821,0.204,-1.8778,-0.4695,-0.0044,-43.457802,-10.8645,-0.1008,3,4,1.3981,1.2166,0.75,21.9193,26.3906,24.363199,41.646,-0.72
41.93,0,214.9506,6,300.378,63.72721,100.4118,29.87286,0,10.32417,0,8.619013,16.67198,36.76471,0,0,0,0,12.77505,3,0,1,5.007512,0,0,0,16.91704,13.56692,50.50932,0,16.91927,18.43958,10.78195,87.14946,0,70.57274,18.86841,10.48686,3.124314,47.385,4.410796,33.77728,0,108.3095,18.43958,68.28106,43.13,1.201,0,0.939,14.4,2,2.16872,0.9775,299.372955,4,1,0,0,0,3,2,0,690.755676,36.4398,73.597801,412.414398,0.1785,0.0115,0.0759,0.0135,1.1075,486.012207,864.412903,-0.4853,0.3576,5.584,2.6774,-8.3134,0.5824,4.4479,364.189789,1016.809875,43.166199,121.822304,-340.125397,-23.322201,0.7493,2.0921,0.0888,0.2507,-0.6998,-0.048,177.000702,494.182007,20.9793,59.2071,-165.305099,-11.3349,242.367493,1356.935303,66.488403,0.1281,0.1738,3.105,1.2819,24.241501,24.241501,0.0499,0.3576,0.3576,7.00E-04,8.6692,8.6692,0.0178,49.3563,12.3391,0.1016,-1.3833,-0.3458,-0.0028,-14.8513,-3.7128,-0.0306,1,4,0.8429,0.8429,0.25,0,7.7974,0,41.558899,0.54
75.269997,0,153.6679,0,238.287,55.45002,12.79616,0,17.23803,25.89906,0,17.44054,17.40263,58.45157,22.30127,0,13.56692,27.40762,0,3,0,0,40.70076,0,0,11.36515,43.3396,0,36.0215,15.34752,47.72443,0,4.410796,0,0,17.64318,56.60522,122.615,71.58665,0,40.4323,0,0,74.2484,15.34752,98.75282,75.27,1.922,0,0,2.1,5,1.35334,2.157,238.288864,5,2,0,0,5,3,0,0,1050.779541,44.124199,158.004898,305.183105,0.5177,0.0187,0.0548,0.0284,1.1282,463.187988,782.274719,-0.8884,0.7624,8.6608,1.9987,-10.6557,-0.0057,5.325,285.332489,1235.606201,46.488499,177.855499,-770.187317,-58.839901,0.616,2.6676,0.1004,0.384,-1.6628,-0.127,132.162598,572.317993,21.5329,82.380501,-356.741486,-27.253901,107.476997,2005.793457,105.3283,0.1761,0.2051,0.7446,0.751,42.7271,21.363501,0.0922,0.9471,0.4736,0.002,20.233801,10.1169,0.0437,107.644798,35.881599,0.2324,-1.0851,-0.3617,-0.0023,-39.566299,-13.1888,-0.0854,2,3,1.3622,1.3576,0.6667,0,7.633,107.644798,0,0.2
58.200001,0,137.8594,0,242.343,68.24618,13.16662,31.38451,17.23803,25.89906,0,0,17.40263,64.94434,0,0,0,27.13384,0.273782,2,0,0,27.13384,0,0,11.36515,70.4502,0,36.0215,10.80209,47.72443,0,4.410796,0,0,0,56.60522,145.1701,47.72443,0,40.4323,0,0,56.60522,10.80209,145.1701,90.29,1.983,0,0,0.6,4,1.13833,2.982,242.342316,4,2,0,0,3,2.4,0,0,289.72821,12.9164,101.395103,366.565399,0.2766,0.0164,0.0758,0.021,1.1333,467.960388,788.978882,-0.7234,0.5195,7.6843,3.3621,-9.1126,-1.3362,3.8882,269.251587,1034.507202,36.2187,198.708893,-763.471008,-66.889603,0.5754,2.2107,0.0774,0.4246,-1.6315,-0.1429,125.9991,484.108398,16.9489,92.9879,-357.2742,-31.301701,70.542702,1797.978271,103.108299,0.1352,0.1883,0,0.4976,34.8437,17.4219,0.0745,0.9138,0.4569,0.002,15.92,7.96,0.034,61.174,30.587,0.1307,-0.6721,-0.3361,-0.0014,-20.553301,-10.2767,-0.0439,2,2,1.1802,1.179,1,0,5.3774,61.174,0,-0.18
12.03,1,187.2186,12,222.311,36.65386,34.12309,7.411346,0,0,0,17.23803,20.95622,98.03923,0,0,0,0,0,0,0,1,0,0,5.682576,5.682576,0,0,18.01075,0,0,0,12.7423,18.86841,0,141.1455,3.981969,33.32602,0,18.01075,0,16.72427,0,160.0139,0,33.32602,16.61,3.848,0,0.851,9.1,0,3.50789,3.088,221.304657,1,1,0,0,0,4.2,0,0,0,0,29.410999,412.043488,0.0714,0.0095,0.1433,0.0102,1.1145,441.45459,741.308716,-0.5419,0.295,4.2132,1.1341,-9.2094,0.2953,4.7524,303.935089,640.266479,38.4953,137.519501,-289.697296,-22.7223,0.6885,1.4504,0.0872,0.3115,-0.6562,-0.0515,134.173492,282.64859,16.9939,60.708599,-127.888199,-10.0309,166.415497,929.963806,61.217602,0.14,0.2572,2.254,3.425,16.0959,16.0959,0.0365,0.295,0.295,7.00E-04,4.7483,4.7483,0.0108,13.3151,13.3151,0.0302,-0.5419,-0.5419,-0.0012,-7.2152,-7.2152,-0.0163,1,1,0.8369,0.8369,1,0,13.3151,0,0,1.11
41.57,1,261.3414,6,291.415,89.59856,100.9791,13.19232,8.619013,12.94953,0,8.619013,59.31506,24.50981,0,0,0,13.56692,2.640647,2,0,1,16.07068,0,0,5.682576,21.40805,0,32.13495,5.258784,23.86222,76.245,3.185575,0,0,70.57274,75.47363,57.00902,26.98653,10.99989,18.01075,8.429003,0,164.4859,81.50378,33.32602,42.77,2.617,0,0.986,10.5,7,2.06914,2.509,290.408966,4,1,0,0,1,3,1,0,980.151184,15.2141,78.128998,542.668518,0.144,0.0118,0.0935,0.0135,1.2505,620.797424,1040.114014,-0.9773,0.529,7.3031,1.3993,-9.1348,0.3582,4.7465,475.718689,1737.102539,53.979,145.078796,-529.759583,-39.620998,0.7663,2.7982,0.087,0.2337,-0.8534,-0.0638,295.325012,1078.388794,33.509998,90.064598,-328.873413,-24.5966,330.639893,2266.862305,93.599998,0.1449,0.2676,1.0605,1.6844,13.5208,13.5208,0.0218,0.4446,0.4446,7.00E-04,6.0115,6.0115,0.0097,58.3144,19.438101,0.0939,-1.0504,-0.3501,-0.0017,-21.0009,-7.0003,-0.0338,1,3,1.4219,1.4219,0.3333,0,9.4089,40.066002,15.1333,-0.46
64.43,0,201.0199,11,303.293,48.83101,73.60896,34.52316,6.699551,0,12.94953,14.7085,55.51239,0,0,0,17.59121,27.13384,2.503756,4,0,0,35.32018,0,0,0,47.75668,0,0,34.81318,20.12091,20.92626,56.4235,32.89719,0,72.47183,0,66.72571,58.72432,36.76905,9.121018,8.69907,2.756747,88.15466,33.93051,66.22321,64.43,1.392,0,0,6.2,3,2.05419,1.091089,303.295532,6,0,0,0,5,4.7,3,0,1359.713013,56.5023,87.052299,451.605988,0.1928,0.0117,0.0725,0.014,1.1883,538.658325,907.51593,-0.7686,0.5426,6.314,2.4453,-9.8406,-1.0142,4.4132,337.798615,1066.424316,40.695801,200.859695,-634.111023,-42.694,0.6271,1.9798,0.0756,0.3729,-1.1772,-0.0793,181.957993,574.438293,21.921101,108.194702,-341.569214,-22.997499,136.938904,1700.535278,83.389801,0.1719,0.2435,0.7866,0.1439,0,0,0,0,0,0,0,0,0,85.6269,21.4067,0.159,-1.3984,-0.3496,-0.0026,-30.4137,-7.6034,-0.0565,0,4,0,0,0,26.671,1.4254,51.679001,7.277,-0.29
12.03,0,259.913,12,307.244,32.23678,74.93204,7.411346,0,0,0,17.23803,37.6282,120.4384,0,0,0,0,0,0,0,1,0,0,5.682576,5.682576,0,0,18.01075,0,0,0,9.556725,32.89719,11.41201,123.5023,41.71878,78.29729,0,18.01075,0,24.9507,0,161.2391,0,111.1945,16.61,5.462,0,0.996,11.1,2,5.14904,5.347,306.237732,1,1,1,0,0,4.2,2,0,0,0,19.3508,511.346405,0.0378,0.0081,0.2216,0.0084,1.1489,530.697205,933.506714,-0.6105,0.3062,4.2891,4.2459,-9.4284,-0.0697,4.6794,274.601105,588.889404,32.657001,256.096191,-549.2052,-20.7031,0.5174,1.1097,0.0615,0.4826,-1.0349,-0.039,145.729996,312.522003,17.330999,135.9095,-291.4617,-10.9871,18.5049,1138.094604,53.3601,0.1428,0.2847,1.956,1.6092,13.6979,13.6979,0.0258,0.3062,0.3062,6.00E-04,4.1947,4.1947,0.0079,5.6529,5.6529,0.0107,-0.6105,-0.6105,-0.0012,-3.451,-3.451,-0.0065,1,1,0.9167,0.9167,1,0,5.6529,0,0,1.6
72.68,0,92.58944,5,180.167,72.06969,21.23693,4.265386,26.50913,0,12.94953,17.44054,0,0,0,0,19.2495,13.70381,0,3,0,0,32.81642,0,0,5.682576,48.28019,0,21.13507,28.77336,0,0,26.61896,32.89719,0,16.78553,0,59.08732,47.72443,18.68462,21.13507,2.756747,2.32792,16.78553,10.08874,65.79437,67.23,-0.801,0,0,1.3,0,0.808765,-0.672225,180.167404,6,1,0,0,8,3,2,0,977.123474,41.973,136.699203,230.832993,0.5922,0.0168,0.0452,0.0267,1.0998,367.532196,574.439087,-0.8519,0.7099,6.1722,4.3073,-9.2549,-0.2489,4.503,232.128098,716.374817,45.759899,135.404099,-417.873108,-52.952702,0.6316,1.9491,0.1245,0.3684,-1.137,-0.1441,85.314499,263.290802,16.818199,49.7654,-153.581802,-19.4618,96.723999,1134.247925,98.712601,0.23,0.276,2.2136,2.7195,21.695499,21.695499,0.059,0.4723,0.4723,0.0013,10.2475,10.2475,0.0279,101.028503,33.676201,0.2749,-1.2258,-0.4086,-0.0033,-41.140202,-13.7134,-0.1119,1,3,1.3242,1.3242,0.3333,22.913601,13.9752,78.114899,0,-0.3
53.009998,0,333.1093,12,389.903,8.936826,142.715,73.37297,0,0,0,17.23803,24.50981,115.3663,0,0,0,0,29.6376,1,2,2,29.6376,27.13384,0,0,14.7085,0,48.93197,1.464008,34.8621,134.0504,6.37115,0,3.500607,158.7887,3.981969,39.14864,83.79408,0,0,13.85373,0,158.7887,135.5144,39.14864,58.24,3.525,0.999,0.172,18.5,8,2.57845,2.0804,388.89801,5,1,0,0,2,4.7,1,0,1812.204956,75.8284,117.151703,582.320984,0.2012,0.01,0.0596,0.012,1.2705,699.472717,1214.749756,-0.5159,0.4113,6.977,2.6831,-9.4134,0.0895,4.7515,412.939392,1440.545776,57.5,286.533112,-999.575623,-54.980701,0.5904,2.0595,0.0822,0.4096,-1.429,-0.0786,288.839813,1007.622375,40.2197,200.422104,-699.17572,-38.4575,126.406303,2440.121338,112.480698,0.1179,0.1479,3.6315,4.9399,30.7988,30.7988,0.044,0.4113,0.4113,6.00E-04,12.6684,12.6684,0.0181,86.352898,17.270599,0.1235,-2.0063,-0.4013,-0.0029,-37.023998,-7.4048,-0.0529,1,5,0.9272,0.9272,0.2,0,2.4561,45.591999,38.304699,-2.15
87.050003,1,317.1947,11,415.562,113.6131,112.5945,25.91623,33.98394,0,12.94953,32.9196,57.72093,12.2549,0,19.89751,0,19.38639,2.640647,2,0,4,19.2495,0,17.04773,17.04773,54.75145,0,55.93134,23.94341,23.86222,35.67314,16.83996,97.35571,0,105.0014,0,101.2187,53.27941,16.78553,36.0215,20.02554,0,159.543,42.83102,131.3399,85.57,1.576,0,0.961,15.7,10,2.10704,2.006,413.545654,7,2,0,0,6,5.3,0,0,3655.939453,47.006001,141.573807,640.062927,0.2212,0.0139,0.0768,0.017,1.3243,781.636719,1348.421021,-0.8305,0.7444,10.8713,5.3342,-8.8191,-0.2532,4.283,528.019104,2870.132324,75.719803,253.617493,-1378.577759,-69.126297,0.6755,3.672,0.0969,0.3245,-1.7637,-0.0884,412.719086,2243.400635,59.185398,198.236694,-1077.546875,-54.031601,274.401611,4248.709961,144.8461,0.1369,0.1528,1.0383,1.1618,32.440102,16.2201,0.0415,0.8536,0.4268,0.0011,13.8352,6.9176,0.0177,91.752602,18.3505,0.1174,-1.9386,-0.3877,-0.0025,-35.2299,-7.046,-0.0451,2,5,1.2593,1.2315,0.4,35.316299,27.2831,32.0536,14.4806,-1.06
64.43,0,267.143,11,418.291,79.42532,35.81515,25.50231,6.699551,0,12.94953,14.7085,141.7803,12.2549,0,0,5.682576,27.13384,2.503756,4,0,0,35.32018,0,0,0,47.75668,0,0,34.81318,10.99989,18.43958,56.4235,3.055104,0,72.47183,41.71878,145.9321,58.72432,21.80894,3.055104,12.68104,2.756747,107.4519,31.44383,145.9321,64.43,3.52,0,0,9.4,3,3.23076,2.873089,418.298553,6,0,0,0,5,4.7,3,0,1185.140137,52.009201,78.221901,517.655029,0.1511,0.0133,0.101,0.0153,1.1623,595.876892,1091.551514,-0.7809,0.5553,7.8975,1.7455,-9.7901,-0.8789,4.4556,431.842896,1705.249146,43.064999,164.033997,-647.732727,-39.686699,0.7247,2.8617,0.0723,0.2753,-1.087,-0.0666,257.325195,1016.118591,25.661501,97.744003,-385.968994,-23.648399,267.808899,2352.981934,82.751801,0.1406,0.1978,0.321,0.1355,0,0,0,0,0,0,0,0,0,76.699303,19.174801,0.1287,-1.3694,-0.3423,-0.0023,-25.9517,-6.4879,-0.0436,0,4,0,0,0,29.3531,1.5226,42.364101,4.9821,-0.09
19.370001,0,239.0821,12,266.368,42.50877,129.9424,11.19056,0,0,0,8.619013,18.88052,61.27452,0,0,5.682576,0,0,1,0,1,5.682576,0,0,0,11.19056,0,6.248628,16.78553,0,55.31873,9.556725,51.76559,0,123.0735,3.981969,2.32792,3.124314,16.78553,3.124314,13.53869,2.32792,141.9419,55.31873,32.89719,20.57,2.504,0,0.926,12.4,0,3.11454,3.318,265.361084,3,0,0,0,2,4.2,1,0,67.056503,3.3407,16.6602,483.709412,0.0344,0.0099,0.2988,0.0103,1.1503,500.369598,853.093689,-0.4496,0.2488,4.9779,1.1187,-9.0715,0.1735,4.6225,367.910187,915.706177,41.601799,132.459503,-329.683594,-20.659201,0.7353,1.8301,0.0831,0.2647,-0.6589,-0.0413,184.091095,458.191589,20.816299,66.278702,-164.963593,-10.3372,235.450806,1245.389771,62.261002,0.1,0.1806,0.1868,1.1752,0,0,0,0,0,0,0,0,0,14.9672,7.4836,0.0299,-0.8784,-0.4392,-0.0018,-6.5533,-3.2766,-0.0131,0,2,0,0,0,6.506,10.1542,0,0,0.53
12.47,1,228.0938,12,286.782,13.05052,126.2558,0,0,0,0,8.619013,53.4367,66.34666,0,0,0,0,2.503756,1,0,1,2.503756,0,0,0,16.91704,0,14.1242,0,0,36.87916,6.37115,32.89719,12.3222,123.5023,0,49.6355,3.124314,10.99989,0,29.1802,0,123.5023,36.87916,72.04583,13.67,3.548,0,0.994,12.3,0,3.9119,4.577,285.776184,2,0,0,0,0,4.2,3,0,114.223602,4.626,22.987,485.146698,0.0474,0.008,0.1771,0.0084,1.1519,508.133698,871.226379,-0.4352,0.1517,4.07,1.8856,-9.3572,-0.1823,4.5875,284.667999,579.295227,32.985401,223.465698,-454.74939,-24.841101,0.5602,1.14,0.0649,0.4398,-0.8949,-0.0489,144.649399,294.359406,16.761,113.550499,-231.073502,-12.6226,61.202301,1034.044556,57.8265,0.0746,0.2138,0.5478,2.3925,0,0,0,0,0,0,0,0,0,22.987,11.4935,0.0452,-0.6501,-0.325,-0.0013,-7.4044,-3.7022,-0.0146,0,2,0,0,0,0,11.1883,0,11.7987,1.03
83.559998,1,303.1771,12,443.369,139.283,23.53547,4.265386,33.98394,0,12.94953,24.30059,136.151,12.2549,0,0.136891,0,25.06896,0.136891,3,0,3,24.93207,0,17.04773,17.04773,42.03021,0,52.80703,40.72894,23.86222,18.43958,11.88465,43.97749,0,104.5726,37.73681,112.6061,40.64775,33.57106,39.07661,15.07022,0,180.0462,25.59745,112.6061,80.88,3.21,0,0.058,16.1,8,3.38524,3.344,442.36734,6,2,0,0,6,5.8,1,0,2130.390625,36.551102,135.300598,620.408875,0.2181,0.0139,0.0775,0.0169,1.3093,755.709473,1303.968384,-0.8283,0.7451,10.4824,4.1937,-8.8022,-0.3987,4.2017,466.345612,2444.220459,69.6586,289.363708,-1516.619385,-63.095699,0.6171,3.2343,0.0922,0.3829,-2.0069,-0.0835,352.421814,1847.120728,52.641701,218.674896,-1146.123779,-47.681999,176.981903,3960.839844,132.754303,0.1422,0.158,1.0778,1.2017,32.440102,16.2201,0.0429,0.854,0.427,0.0011,13.8426,6.9213,0.0183,85.479401,21.3699,0.1131,-1.7659,-0.4415,-0.0023,-35.846298,-8.9616,-0.0474,2,4,1.2573,1.2312,0.5,53.4258,17.381001,32.0536,0,-2
81.650002,0,231.2541,16,306.276,14.46344,56.24235,120.0509,0,10.32417,0,0,12.2549,12.2549,0,18.84208,35.18242,0,7.76754,5,0,0,30.20723,0,0,0,0,13.56692,25.38523,70.45022,18.24204,0,3.185575,0,0,120.0717,0,66.79939,0,125.7557,18.24204,3.185575,0,156.9508,0,0,81.65,-1.124,0,0.009,3.5,6,3.40987,-0.44,306.276978,7,1,0,0,12,5.3,2,0,2486.154297,101.876602,123.839401,380.464386,0.3255,0.0132,0.0536,0.0174,1.1492,504.303802,864.450928,-0.5103,0.3724,6.6339,2.7151,-10.1095,-0.6305,4.7395,281.387787,933.347717,48.1936,222.915894,-739.399719,-57.526901,0.558,1.8508,0.0956,0.442,-1.4662,-0.1141,141.904999,470.690796,24.304199,112.417397,-372.881989,-29.011101,58.471901,1672.747314,105.720497,0.1123,0.1539,0.4755,5.3106,4.2349,4.2349,0.0084,0.3724,0.3724,7.00E-04,1.5772,1.5772,0.0031,116.381104,23.276199,0.2308,-1.8653,-0.3731,-0.0037,-46.640099,-9.328,-0.0925,1,5,0.8783,0.8783,0.2,105.208702,3.2233,0,11.1725,-0.22
