lread,lwrite,scall,sread,swrite,fork,exec,rchar,wchar,pgout,ppgout,pgfree,pgscan,atch,pgin,ppgin,pflt,vflt,runqsz,freemem,freeswap,usr
3,1,572,120,31,2.8,2.8,90781,61249,0,0,0,0,0,6,10.4,225,220.6,1.2,5759,1847078,86
54,62,1101,104,81,1.8,1.6,241932,82941,5.8,8.2,11.2,10.6,3.6,4.2,4.8,98,193.6,2.8,262,1536664,90
8,2,4089,280,160,2.79,2.79,227209,17217,0,0,0,0,0,10.78,15.97,172.46,257.88,3.4,1356,1443235,82
0,0,368,41,34,0.2,0.2,1460,13058,0.8,0.8,0.8,0,0,1.4,1.4,15.6,17.4,3,323,1711816,97
3,0,2881,164,361,2.2,4.2,32995,180178,0,0,0,0,0,2.2,2.6,203.2,223.4,1.6,1258,1055720,85
9,1,8351,1486,1359,8.18,6.79,1327527,1052853,0.2,0.2,0.2,0,0,2,3.39,326.95,514.77,1.2,509,1092029,57
10,7,1696,133,109,1.8,2.59,104247,20545,5.19,12.38,19.56,27.54,2,1.4,3.39,102.2,162.48,2.4,207,1063586,91
0,0,470,18,32,0.2,0.2,5392,7117,0,0,0,0,0,0,0,15.6,16.8,1,6938,1879152,99
16,14,1384,95,123,0.2,0.2,16407,93892,1.8,8.18,14.17,22.55,0.6,2,2.2,42.51,71.26,1,662,1069851,93
36,54,1470,182,142,0.2,0.2,16784,40472,0,0,0,0,0,0.2,0.2,16.4,32.6,1.5,648,1120458,92
16,3,5681,371,174,2.59,2.4,106232,22285,0.2,0.2,0.2,0,0.4,1.2,1.2,122.16,219.56,2,774,1075843,84
3,0,598,32,29,4.4,3,69002,14794,0,0,0,0,0,0,0,176.4,278.8,1.2,7715,1880747,92
6,1,4009,260,187,2.2,3.4,57483,172118,12.8,28.6,32.4,10,1.2,15.4,56.4,150.6,278,1.2,255,988248,78
17,8,4051,662,579,6.4,4,565623,421622,0,0,0,0,0,10,13.8,298.4,507.6,1.2,756,1117955,70
20,7,1878,151,75,2.4,2.4,245550,72088,6.6,18.6,85.8,200.4,1.2,3.4,3.8,87.2,228,3.2,171,1635587,88
11,6,3739,243,172,0.6,0.8,112671,124393,0,0,0,0,0,11.2,14.6,53.2,89.8,2.5,1092,1022466,84
7,1,2492,255,123,1.8,1.6,1433061,37231,22,152.6,364.8,610.8,1.6,27.4,38.4,99,563.8,2.5,102,1091614,70
8,6,3296,326,204,1,1.8,296167,47802,1,1.2,1.2,0,0.6,32.2,52.8,113.8,221.6,2,374,994989,80
55,84,5106,321,215,0.2,0.2,29564,40148,0,0,0,0,0.2,23.55,23.55,20.76,84.43,2.5,1119,981289,85
30,43,2588,202,132,0.4,0.4,76060,35619,0,0,0,0,0,1.2,1.2,34.4,41.8,1,1484,1113149,90
49,63,3638,189,170,0.6,1.99,20954,238296,0,0,0,0,0,17.33,17.73,37.85,86.06,3.2,1215,1389978,83
0,0,1313,96,42,0.4,2.2,370096,44139,0,0,0,0,0,0.2,0.4,35.4,36.4,1.4,6675,1825160,93
0,0,1190,71,77,0.2,0.2,3692,88505,1.4,2,1.8,0,0,1,1,15.6,17.8,3.2,267,1719112,95
1,1,163,12,12,0.2,0.2,27322,15675,0,0,0,0,0,0,0,15.4,16.8,2,3598,1821480,98
2,1,444,42,38,0.2,0.2,9668,7034,0,0,0,0,0,0.6,1,15.6,16.8,1,5543,1860558,98
14,21,616,65,60,0.4,1.2,4531,36791,0,0,0,0,0.2,1.2,1.2,35,53.4,3.4,992,1716653,93
5,1,1139,116,125,3,1.8,93344,31653,0,0,0,0,0,0,0,165.2,224,1,7534,1869998,92
6,2,2361,121,78,0.4,0.4,196740,83650,0.2,0.8,0.4,0,0,3.4,3.8,30.4,58.2,3,2043,988526,93
22,4,1650,223,205,1.8,1.6,33024,29856,6.6,24.6,75.8,196.2,1.6,20,105.8,92.6,167.8,4.5,158,1058141,86
24,19,1059,67,56,3.79,4.19,72920,34992,0,0,0,0,0,4.59,6.99,231.14,481.04,3.2,635,1019530,84
2,1,2080,124,97,0.8,5.39,40902,39442,4.99,12.38,14.97,20.76,0.2,6.19,7.19,41.32,80.24,1,172,1026095,90
29,38,397,45,14,2.2,2.2,82212,8322,0,0,0,0,0,2,2.2,212.77,172.26,1.4,11431,1877507,88
0,0,162,10,23,0.2,0.2,2817,12502,0,0,0,0,0,0,0,15.6,16.8,1,7385,1874944,98
1,1,188,10,26,0.2,0.2,3035,26836,0,0,0,0,0,0,0,19.76,16.77,1,9288,1865677,98
49,48,4918,402,238,2.39,3.98,202001,157198,10.56,21.71,39.84,86.85,0.8,11.95,20.32,162.55,271.91,3,169,1005745,78
84,95,617,100,95,0.2,0.2,22235,94110,13.6,19.8,24.6,20.8,8.4,5,13.2,13,27.8,2,136,1752424,86
56,86,1426,119,70,0.4,0.4,444790,147764,0,0,0,0,0,24.8,45,31.4,47,3.4,1246,1714448,87
7,2,1474,146,112,0.6,2.8,90868,28777,0,0,0,0,0,6.2,8.2,40.2,90.2,1.7,1005,1133701,92
2,1,1803,238,58,0.8,2,544311,22882,0,0,0,0,0,0.2,0.2,61.2,259.2,2.6,6500,1823640,89
36,57,453,42,34,0.6,0.6,27437,19314,0,0,0,0,0,0,0,117.6,42,2.8,1019,1717410,95
78,78,3726,204,189,6.4,5,163664,109771,6.4,16.4,91.4,142.6,0.4,4.4,5,270.6,503.4,1,158,1072146,77
6,0,2623,112,112,2.2,0.8,105701,61083,1,1,2.8,5.4,0,4.8,9.2,110.8,183.8,2.4,169,1626877,92
3,1,1395,113,60,0.8,1.4,92509,18384,0,0,0,0,0,0.8,1.2,82.6,111.6,3,812,1067821,94
7,2,3244,182,137,1,5.8,130854,23562,1.8,2.8,2.4,0,2,4.4,5.8,46.2,79.8,5.6,217,1309640,83
127,51,1934,207,198,0.6,0.8,125735,166302,0,0,0,0,0,2.8,4.2,57.2,74.8,1,1015,1009613,88
21,10,3862,239,266,2.4,2.4,111286,94229,1.4,12.8,8.4,0.8,4.8,17.8,22.2,96.8,223.8,7.2,343,1310246,88
8,0,3193,442,385,8.02,2,278616,17581,0,0,0,0,0,0,0,388.38,552.71,2,7216,1866756,77
3,0,3473,132,137,0.6,0.6,9715,26776,10.22,20.24,20.24,0,1,78.16,92.18,51.7,267.74,5.2,370,1021517,83
6,2,1046,98,40,3,12.4,66120,22817,3.8,4,3.8,0,1.2,1.2,1.4,176,251.4,1,198,1036710,89
16,12,3007,178,134,0.6,0.6,39887,66967,0.8,0.8,0.8,0,2,1.2,1.8,63.4,78.4,2.4,361,1628362,92
0,0,750,76,69,0.2,0.2,49826,50394,0,0,0,0,0,0,0,15.6,17,1,572,1752952,97
4,0,1134,102,19,2.2,2.6,291175,13298,0,0,0,0,0,0.8,1,155.2,220.2,1.6,7226,1876670,93
36,47,345,26,20,1.8,1.8,51659,26403,0,0,0,0,0,2.2,3.6,159.2,144.6,1.2,8807,1871341,91
5,2,1809,75,29,2.2,6.4,72824,7166,0,0,0,0,0,1.2,1.4,164.4,206.4,1.2,4894,1827627,93
3,1,411,53,16,1.2,4.6,294255,7831,0,0,0,0,1.2,0.2,0.2,79.6,96.4,2.2,3741,1821334,97
1,0,5527,192,147,0.2,0.2,265066,88570,4.78,9.56,25.1,58.37,3.19,12.75,20.52,16.14,138.45,1.5,126,1010410,89
0,0,194,25,24,0.2,0.2,616,9071,0,0,0,0,0,0.8,0.8,15.6,16.8,1,1363,1761824,97
7,1,3253,265,138,2,1.8,220922,120526,0,0,0,0,0,1.4,1.6,96,164,4.8,1562,1334029,90
19,16,3002,194,123,1.8,2.2,300654,71750,0,0,0,0,0,5.8,7.6,99.8,288.2,2.4,1202,1014886,83
12,1,3220,146,141,1.8,4.4,124696,61614,0,0,0,0,0.2,11.8,12.6,128.4,225.6,4.4,508,1445163,90
1,0,781,60,64,1,2,8478,16249,0,0,0,0,0.2,0.2,0.2,63.4,86.8,1.5,2160,1072765,94
14,8,3941,337,187,5.8,14.6,241200,167242,20.2,37.6,37.6,0,6.4,9,13,209.6,378.6,1,248,1103957,70
1,0,993,51,39,0.6,0.6,7421,6898,0.6,0.6,3.4,7.4,0.2,0.6,0.6,29,39.2,3,162,1709936,96
1,0,600,37,40,0.2,0.2,4767,19880,0.8,0.8,0.8,0,0,0.4,0.6,15.83,23.45,1.5,289,1018485,97
5,1,5492,267,175,1,1.39,249419,36634,0,0,0,0,0.6,5.38,6.37,85.46,135.66,1,548,1017288,81
80,101,1408,227,147,1,2.4,16443,20863,23.65,69.74,90.98,104.41,1.6,57.52,103.21,86.77,177.56,3,144,990772,85
18,27,2223,139,73,0.6,0.6,90472,59143,0,0,0,0,0,12,12,28.2,56.2,2.4,4710,1731314,92
7,0,1512,276,116,4.2,2.6,1313197,44146,2,3.8,3.8,0,2,1.4,1.8,257,307.6,6,338,1700651,84
164,18,4432,573,222,5.99,8.58,386448,38136,38.12,92.42,222.16,397.6,3.99,27.15,29.74,416.77,840.72,2.2,132,972691,58
10,1,5406,252,156,5,18.4,145463,50994,14.2,20,38.4,75.6,1.6,4.4,5,339.4,463.8,1,183,1022437,74
29,37,1786,175,175,1.8,1,64650,70255,0,0,0,0,0,1.2,1.2,101.2,254.89,2,629,1101022,88
17,14,1128,429,142,0.4,0.4,818219,590202,0,0,0,0,0,0.4,0.4,36.2,73,480,93,7,0
12,3,2805,544,146,1.2,2.2,279920,329100,34,64,63.6,0,1.2,8.2,9.4,175.6,158.8,3,286,1547198,83
7,2,1150,111,119,0.8,0.8,52028,122409,0,0,0,0,2.2,2.6,4.8,91.8,134.8,1,407,1062686,92
4,3,1370,94,118,0.8,1,25625,99074,0,0,0,0,1.8,1.6,1.6,70.2,101.8,1,418,1113077,91
16,0,3074,259,203,1.6,4.6,537108,100961,0,0,0,0,0.4,26.6,37.8,81.8,288.6,6.6,671,1308418,82
28,36,1326,75,50,0.4,2,84961,36739,0,0,0,0,0,0.8,1.6,20.2,26.2,2,4667,1732315,96
3,2,712,73,58,0.2,0.2,18641,64419,0,0,0,0,0,1.6,1.8,17.17,33.93,1.5,613,1016112,94
37,41,2235,172,114,6.2,20,95632,32410,4,13.4,25.2,52.2,1.4,13.8,21.6,228.6,411.2,2.3,159,1107842,75
12,8,1444,134,84,0.6,2.4,510385,191128,0,0,0,0,0,21.6,42.4,82.4,90.2,4,529,1512083,80
4,1,824,136,58,0.2,0.2,27980,39647,0,0,0,0,0.2,0.6,0.6,15.6,49.2,2,5856,1690960,95
5,1,3741,852,265,0.4,0.4,377071,88331,3.8,24.8,62.2,471.2,0.2,25.2,47,26,127,1,121,1043038,84
3,1,663,81,96,1.8,0.6,62398,53313,0,0,0,0,0,0.2,0.2,87,125,1,7348,1874123,95
1,0,2054,344,308,0.6,3.6,10011,57033,0.4,0.4,0.4,0,0,0.4,0.6,23.6,36.8,2.6,231,1696379,89
1,0,4123,257,213,0.2,1,607636,329374,11.98,23.95,23.95,0,0,2.79,2.99,31.74,78.84,5.2,311,1003229,81
18,0,3762,154,114,4.79,2.99,23933,35077,6.19,15.57,42.91,80.04,1.4,11.78,16.57,292.42,377.25,1.8,224,1065365,84
8,5,1028,134,141,1,0.6,39910,46082,0,0,0,0,0.2,5.99,6.19,62.87,130.74,5,548,973145,93
1,1,2078,94,97,0.4,0.4,30254,10055,0.2,0.2,0.2,0,0,1,1.4,23.8,40,2.2,313,1716179,95
4,1,1881,179,137,3.4,4.6,239378,64562,0.6,1.2,4,6.4,1.4,99.2,141.6,187,609.2,1.6,1793,952803,73
3,0,1049,361,58,0.6,0.6,127562,12466,0,0,0,0,0,3,3.4,65.6,200.4,2.2,2165,1767824,88
15,4,3019,283,157,2,2.2,600466,122565,21,26,33.2,31.4,18.2,14.4,17.8,103.2,248.2,1.4,209,989965,81
21,28,440,32,22,0.2,0.2,1015,10645,0.6,0.6,0.6,0,0.4,0.4,0.4,16.4,17.4,3,318,1711758,97
13,11,4427,270,183,1.6,3.2,172031,118129,5,18.6,34.8,56,1.4,10.4,17.4,90.4,180.2,1.3,154,998984,84
3,1,2836,208,129,1,1.4,113354,27649,1.2,2.2,2.2,0,4.39,6.19,8.18,78.04,90.02,1,652,1064578,91
0,0,280,53,21,0.4,0.2,350133,31449,0,0,0,0,0,0.2,0.2,37.8,46.6,2.6,3629,1821069,96
7,4,3722,160,135,0.8,0.8,21245,32319,1.8,3.4,4.6,6,1.2,1.2,1.4,46.4,173,1.5,160,968381,91
11,9,2064,86,67,1.8,4.8,34707,24636,1,1.2,1.2,0,0,2.2,2.2,132.8,204.4,2.7,215,989568,92
3,0,652,28,18,2.4,2.6,66019,31317,0,0,0,0,0,4,7.2,208.2,206.4,1,8885,1871976,91
3,0,3051,157,115,0.6,0.8,306491,69347,0,0,0,0,0,20.2,20.6,46.4,101,4.2,3108,1539470,90
7,4,2073,275,102,0.4,1.2,509927,61318,24.8,85.4,206.8,392.2,0.2,58.6,114.6,25.8,253.8,245,75,25,0
3,2,4156,448,230,1,2,275661,116795,15.17,48.5,86.83,203.79,4.39,20.36,27.54,82.24,236.73,1,158,1121726,78
45,61,1383,155,93,1,1.2,11530,33475,2.2,3.8,4.2,1.2,0.4,0.4,0.4,69.4,107.2,2.6,166,1059021,91
4,2,945,92,92,0.2,0.2,116107,76904,0,0,0,0,0,0,0,18.6,58,2.2,1454,1546534,96
3,1,363,32,28,1.6,1.6,53787,31694,0,0,0,0,0,1.4,2,139.92,125.75,1,11943,1884942,93
5,1,5290,300,320,0,0.2,214690,646119,4.21,6.01,5.81,0,0.8,14.43,26.65,20.64,51.3,2,302,985582,78
1,0,1616,156,60,0.8,0.8,78137,43494,0,0,0,0,0,0,0,55,87.4,1.2,375,1753667,92
4,0,840,52,39,0.8,1.6,16329,16867,0.8,1,1,0,0,0.6,0.8,45.91,57.29,1.2,367,1014170,94
1,1,1533,131,178,0.2,0.2,270299,208321,0,0,0,0,0.2,3.4,5.4,24.8,20,2,464,1045766,91
2,1,1922,108,60,0.6,0.4,302647,12972,0,0,0,0,0,0.4,0.8,52,73.6,1.6,1014,1743666,94
5,0,2500,251,347,3.4,1,97385,28939,0,0,0,0,0.2,0,0,168.4,243.8,3.4,2016,1719568,87
3,1,3144,224,161,1,0.8,262412,28163,0,0,0,0,0.4,4.2,6.2,88,107.4,2.2,646,1054936,89
27,25,1365,61,45,1.4,1.6,23523,5039,0,0,0,0,0,0.6,0.8,84.6,115.6,2,3765,1774579,89
8,1,2455,358,328,6.4,1.8,187112,16175,0,0,0,0,0,0.2,0.2,308.6,447.6,3.2,6117,1852827,84
24,18,3457,401,226,1,0.8,137036,87730,6.99,12.38,16.37,20.76,4.99,4.39,7.19,54.09,157.49,222,84,16,0
1,1,194,15,23,0.2,0.2,585,16000,0,0,0,0,0,0,0,15.8,16.8,3,579,1710640,97
16,5,2225,154,149,3.2,1,97741,8806,0,0,0,0,0,0.4,0.4,141,218.8,1,4318,1823917,89
7,1,2041,114,70,1.8,1.8,213673,25915,1.4,1.4,1.4,0,1.6,4.6,6.4,93,176.4,1.8,242,1076898,90
50,71,3455,355,202,0.8,0.8,103830,53977,0,0,0,0,0.2,2,2.4,48,80.6,2.4,646,1516422,88
4,1,809,99,91,2,0.8,63513,61487,0,0,0,0,0,0,0,111,155.8,1.2,7583,1865490,93
6,3,2148,175,101,0.6,0.6,27775,63949,0,0,0,0,0,0,0,66.2,61,2.2,1902,1547744,95
4,2,2129,169,184,1.2,2.6,220260,280690,0,0,0,0,0,6,7,185.4,169.8,5,1332,1613035,87
5,5,1958,262,135,0.2,0.2,772197,709935,0,0,0,0,0,8.2,16,15.8,45.4,3.2,3411,1036616,92
21,24,371,23,34,0.8,0.8,33625,42048,0,0,0,0,0,5.38,6.18,47.01,79.48,1,1957,1766228,88
8,1,4069,282,257,2.99,2.59,152071,227909,2.79,5.19,7.58,11.38,1.8,3.79,5.59,282.44,387.82,1,151,996252,82
1,1,295,34,34,0.8,0.8,104999,14568,0,0,0,0,0,0.6,0.6,53.8,61.2,2.2,4578,1846795,96
1,1,694,30,35,0.6,1,7099,110246,0,0,0,0,0,0,0,50.9,51.7,1.2,6825,1849464,96
21,9,5903,165,114,3.2,10.4,70199,59637,0,0,0,0,0,8.2,8.8,277.2,342.2,4.6,6628,1409661,72
1,0,3516,251,138,0.2,0.2,219873,204131,0,0,0,0,0,4.8,5.8,23.2,49.2,3.6,4032,1344037,92
1,0,1222,67,113,0.4,0.4,12403,35778,0,0,0,0,0,3,3.4,30.8,73.4,1,387,1059570,95
4,2,2106,213,124,1.4,2.8,17914,23884,0,0,0,0,0,1.6,2,92.8,123.6,2,999,1128026,91
25,18,2182,499,165,1.2,2.6,929960,613173,3.8,25.6,63,131.4,1.2,38.2,94.2,120,244.4,2.6,240,1032798,83
8,1,2685,221,82,3.79,5.19,242335,67322,1.8,5.99,41.92,68.46,0.2,18.76,27.54,235.73,432.34,1,99,1064798,82
2,0,453,43,36,2.2,2.2,136424,57700,0,0,0,0,0,1.8,3.2,170.2,169.2,2,6264,1853056,89
5,0,3971,326,209,1.8,0.8,416863,78149,1,7.8,21.6,32.6,1.6,13.8,13.8,93.8,242.8,6.4,311,1316141,88
9,2,2004,131,96,1.6,1.6,203406,80867,0,0,0,0,0.2,1.4,1.4,103,174,2.6,1017,1539797,90
1,0,1160,161,66,0.2,0.2,166384,133012,0,0,0,0,0,0,0,15.6,17.4,3,1031,1753680,96
1,0,304,33,19,0.8,3.2,65141,6647,0,0,0,0,0.2,0,0,39.2,62,2,606,1760822,97
13,19,746,39,19,0.2,0.2,107834,10108,0,0,0,0,0,0,0,17,21,1.4,553,1752816,96
2,1,200,14,17,0.4,0.4,790,7577,0,0,0,0,0,0,0,29.6,39.4,1,7314,1864000,98
2,0,3174,430,189,0.4,1.4,258274,192465,3,4.2,4.2,0,0.6,5.4,9.6,32.6,78.4,4.4,239,1539834,91
6,1,3382,153,140,0.8,2.2,69020,50599,0,0,0,0,0.2,5.4,5.4,81,142.8,3.8,2853,1533090,90
27,18,3872,342,296,6.39,6.19,402584,268770,6.39,22.36,137.13,244.91,3.39,45.71,61.08,316.57,661.48,2,118,1004704,68
8,2,3907,359,271,4.8,1.4,164803,29992,1.6,2.2,1.6,0,0.6,0.8,1,228.6,347.6,2.6,288,1709192,83
0,0,801,217,165,0.2,0.2,144435,129531,0,0,0,0,0,0,0,15.6,16.8,2.2,2141,1763296,95
4,1,2965,289,198,3.4,1.2,374749,14956,0,0,0,0,0,0,0,166.4,240.2,2.8,582,1758584,80
2,1,3440,219,187,0.6,0.6,163473,64164,0,0,0,0,1.2,5.21,7.41,205.81,162.53,1.8,735,1123065,83
39,48,3006,235,235,2.8,1,110395,14018,0,0,0,0,0,6.2,12,142.8,218.2,3.4,4526,1720122,87
8,1,2372,342,317,7.2,2,188778,93028,0,0,0,0,0,0.2,0.4,337.2,482.6,1.2,6825,1853173,81
31,40,595,89,57,0.2,0.2,2336,11981,0,0,0,0,0,0,0,15.4,16.8,2,1187,1724094,97
1,0,1617,143,112,0.4,0.6,12219,3838,0.2,0.2,0.2,0,0,1,1.4,34,48,2,365,1382544,95
2,1,523,52,37,0.4,0.4,176128,68253,0,0,0,0,0,7.8,15.4,30.4,41.6,1,8054,1834821,96
124,144,2255,343,257,5.4,4.6,192880,52201,7.2,57.2,118.6,245.6,0,34,52.2,211.4,470,1,143,1047304,77
2,1,193,15,14,0.2,0.2,6997,4123,0,0,0,0,0,0,0,15.57,16.77,1,7288,1860160,98
0,0,158,10,18,0.2,0.2,426,6555,0,0,0,0,0,0,0,15.6,16.8,1,6132,1856736,98
11,3,5355,217,189,1,2.6,69167,77462,0,0,0,0,0,0.6,1.2,87.8,118.2,3,928,1523869,86
0,0,2743,95,99,0.2,0.2,3089,5280,0,0,0,0,0,0.4,0.4,15.57,16.97,2,628,1755138,89
25,16,4669,463,327,2.2,1.8,330037,140092,10,71.6,149.4,384.4,2.2,44.4,69,191,453,11,146,1304138,70
83,47,5277,407,342,7.39,17.37,372409,262232,3.39,15.17,15.17,0,0,5.79,8.38,380.84,639.32,2.6,389,1098108,67
2,1,210,25,32,0.2,0.2,11974,22876,0,0,0,0,0,0.4,0.8,15.6,16.8,1.2,6169,1855749,98
27,39,2887,137,81,0.6,0.6,40273,39759,2.4,2.6,2.2,0,0.2,0,0,33.2,45,1.4,308,1749037,91
3,0,720,53,49,0.4,1,98131,24861,0,0,0,0,0,0,0,38.92,37.92,2.4,4785,1668936,96
9,7,2677,342,151,1,3,371257,343169,9.6,25.4,40.4,70.2,1.2,11.8,22.8,121.8,258.4,1,252,1040595,83
1,0,5838,448,248,0.2,0.2,114398,54983,1.8,2.59,2.59,0,0.6,3.79,6.59,21.36,59.48,1,279,1070259,87
22,5,2289,161,173,1.8,1.4,171495,107789,0,0,0,0,0,1.2,1.2,111.2,133.4,2.2,663,1532253,89
1,1,341,52,40,0.6,0.6,29813,24090,0,0,0,0,0,0,0,106.4,38,2.2,381,1716736,98
5,0,1998,292,242,4.2,1.2,132678,19310,0,0,0,0,0,0,0,199.4,292.2,3,634,1711210,86
1,1,205,23,35,0.2,0.2,7434,8785,0,0,0,0,0,0,0,15.6,16.8,1,7263,1865264,98
4,1,769,95,96,0.4,0.4,183897,306485,45,95.2,105,22,0.4,0.4,2.6,31.6,105.4,4,182,1708040,86
40,55,2814,152,125,0.8,0.8,36577,47134,0,0,0,0,0.6,17,17,48.4,123.2,3.8,1048,1524160,91
83,81,2582,170,159,1,1,66580,202445,3,3.6,3.6,0,0.2,2.6,8,66,110.2,1.5,271,988688,90
42,58,3615,229,134,1,1.2,20581,29381,3.4,4.2,6.2,3.4,2,21.6,22.8,76,168.4,2.2,168,1130147,84
2,0,1307,130,68,0.8,1,23161,18709,0,0,0,0,0,4.4,7.8,53.6,75.4,1.3,1940,1075173,94
10,10,1752,206,116,0.6,0.4,492823,51586,1.6,1.6,1.6,0,0.8,4.41,7.82,43.89,59.52,1,168,1102458,91
4,1,5408,239,218,0.8,2,320857,97794,0,0,0,0,0.2,21.8,30.4,38.2,141.4,3,2889,1643259,89
16,24,288,68,40,0.4,0.6,229547,216569,0,0,0,0,0,2.4,4.8,30.6,27.8,2.4,3570,1822072,93
33,23,2813,214,134,1.2,1,359038,138798,0.8,1.6,1.6,0,1.6,11.2,18.8,59.6,216.2,8,461,1317317,82
2,0,2935,172,103,1.2,1.8,499502,171548,6.4,18,42.6,42.4,1.6,12.6,22.2,95.6,180,5.6,143,1017051,85
14,10,1344,118,74,1.6,2.6,321978,46937,0,0,0,0,0,5.2,9,165,351.8,1,1767,1069374,85
3,0,3320,294,227,2.2,4.19,79618,108101,6.19,11.78,11.58,0,0,2.2,2.2,283.03,240.72,1,296,983580,82
30,15,2926,269,233,5,4.6,198456,55428,0,0,0,0,0.2,23.4,24,243,444,3.8,7949,1366403,81
2,0,1687,66,57,1.8,3.8,145191,83587,0,0,0,0,0,5.8,9.4,130.4,233.4,1.6,762,1069069,89
8,0,3741,238,175,6.8,20,43717,46291,0.6,0.6,0.6,0,0,8,8.4,250.4,444.2,1,202,1091530,76
1,1,241,18,24,0.2,0.2,7016,10288,0,0,0,0,0,0,0,15.6,16.8,1.4,7398,1865531,97
0,0,319,61,37,0.2,0.2,1695,5584,1,1,1,0,0,0,0,15.6,16.8,2,253,1707712,98
21,6,5456,485,304,11.4,11,390051,40479,1,1,1,0,0.8,46.8,49.6,538.2,1260.4,1,530,982954,56
1,1,2021,93,96,0.2,0.2,105905,9499,0,0,0,0,0.2,0,0,17.6,19,2,630,1718893,95
1,1,171,11,15,0.2,0.2,7005,10148,0,0,0,0,0,0,0,15.63,16.83,1,8533,1870017,98
70,56,5250,502,280,9.58,22.36,1454742,74995,3.99,26.35,81.64,224.15,1.4,39.92,53.49,348.3,825.75,2,609,1094462,56
7,1,606,58,77,0.2,0.2,5240,61640,0,0,0,0,0,4.8,4.8,17.4,38.4,2,594,1059555,97
2,1,234,36,15,0.2,0.2,214764,14692,0,0,0,0,0,0,0,16.2,18.2,1.2,7280,1877278,97
2,0,1623,102,104,0.6,2.2,121229,71410,4.8,4.8,4.8,0,1,2.2,2.4,50.2,78.6,1,170,1046589,92
7,1,1796,112,99,1.4,3.19,218630,187867,2.4,2.4,2.4,0,4.99,1,1.2,169.46,153.89,3,239,1514932,90
4,0,2781,263,222,2.6,1.2,245197,44762,0,0,0,0,0.2,5.2,5.2,138.4,252.6,1.7,2744,1047638,88
3,0,3312,213,128,0.4,1,28611,70352,0,0,0,0,0.2,0.2,0.2,33.8,49.8,2.2,2479,1645269,93
29,41,2498,140,150,1.4,1.6,119383,32297,0,0,0,0,0,10.8,20.8,66.8,101.8,3.4,3996,1716054,87
7,2,1948,302,236,5.59,2.2,390970,260428,0,0,0,0,0,3.59,6.99,255.09,371.46,2.4,3458,1815641,83
3,1,2307,114,105,0.4,1.8,31281,113104,0,0,0,0,0,0.4,0.4,19.6,35.2,2.4,3103,1656325,93
54,34,5657,777,594,11.4,6.8,446525,68465,0.2,0.2,0.2,0,0.2,13.8,22.8,674.2,1029.2,2,424,1031053,58
2,0,528,35,40,0.4,0.8,1229,25473,0,0,0,0,0,0.6,0.8,34.27,44.49,1.3,704,1064691,97
0,0,233,23,22,0.2,0.2,663,9460,0,0,0,0,0,0,0,14.4,16.8,2,2972,1707112,98
19,28,586,76,51,0.2,0.2,1609,13494,0,0,0,0,0,0.2,0.2,15.6,16.8,2,1258,1713042,96
17,16,2075,135,79,0.2,0.2,11362,23344,0,0,0,0,0,1.2,1.2,88.42,17.76,1,1113,1081611,90
0,0,151,11,25,0.2,0.2,439,21995,0,0,0,0,0,0,0,15.57,16.77,1,6737,1858691,99
4,1,1602,170,162,3.4,1,77639,153502,0,0,0,0,0,0,0,161.2,232,2.2,5757,1840403,89
7,1,2139,329,127,2.8,3.6,1001902,34497,0,0,0,0,0,30,33.6,138,302,1.2,2376,1090363,83
22,18,4418,351,216,4,5,301061,68449,0,0,0,0,0,6.2,7.6,265.2,497.8,2,1063,1008304,72
12,0,6188,624,408,4.99,2,137279,62736,0.2,0.2,0.2,0,0,1.4,1.8,265.07,397.01,1,328,1065847,76
0,0,195,10,16,0.2,0.2,3368,46609,0,0,0,0,0,0,0,15.6,16.8,1.2,6910,1858525,98
4,2,2318,252,116,0.4,0.4,284319,144524,0,0,0,0,0,1.2,1.2,34.4,48.4,3.6,669,1326208,94
49,57,5344,978,862,3.19,1,787806,738498,0,0,0,0,0,6.18,10.96,160.76,238.05,2.2,987,1074963,75
5,0,2794,291,263,1.2,0.6,129608,114836,0,0,0,0,0,13.17,13.77,73.25,151.5,3,1403,1040123,89
8,0,2454,310,267,3.2,1,139403,62658,0.8,0.8,1.2,2,0.2,1,1,160,242.4,1.8,208,1110645,87
78,76,1111,155,114,0.8,0.6,116400,49458,0,0,0,0,0.4,7.2,8.2,65,94.2,1.5,376,1017464,92
4,0,1012,137,112,2.6,0.8,78025,6260,0,0,0,0,0,5.8,5.8,120.8,178.4,1.6,587,1742296,86
5,5,2175,83,77,0.6,0.6,17319,29789,0,0,0,0,0,2,2.4,42.6,62.6,1.5,425,988923,94
3,2,1527,122,145,0.2,0.2,413659,365236,30.74,84.83,198,431.34,0.6,48.7,90.42,19.56,40.92,3,135,968140,84
212,208,4232,406,255,1.2,2,388291,161853,0,0,0,0,0,5,21.8,94.6,166.4,3.4,422,1334416,85
1,0,2282,401,210,0.2,0.2,12692,54386,0.2,0.2,0.2,0,0.2,0.6,0.8,19.2,37.8,1.6,235,1742318,88
15,12,3957,339,346,3,1.4,321703,342201,0,0,0,0,0,0,0,153.2,226,4.2,1406,1614402,83
2,0,1680,400,299,0.6,0.6,11734,13465,0.2,0.2,0.2,0,0.6,0.6,0.6,29.2,38.8,3.6,369,1712258,92
