STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,AWND,FMTM,PGTM,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,TSUN,WDF2,WDF5,WESD,WSF2,WSF5,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT11,WT13,WT14,WT15,WT16,WT17,WT18,WT19,WT21,WT22,WV01
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,4/10/2014,16.33,,,0,0,0,48,53,38,,180,170,,29.1,35.1,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,4/11/2014,8.72,,,0,0,0,54,69,47,,190,10,,19.9,23.9,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,4/12/2014,10.96,,,0,0,0,59,68,49,,190,190,,19,25.1,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,4/13/2014,14.99,,,0,0,0,54,65,47,,180,180,,31.1,38,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,4/14/2014,22.59,,,0,0,0,56,66,51,,180,180,,36,47,1,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,4/15/2014,23.04,,,0.65,0.1,0,54,56,34,,180,180,,33.1,42.9,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,4/16/2014,16.33,,,0.08,0,0,40,49,32,,330,320,,31.1,36.9,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,4/17/2014,12.53,,,0,0,0,42,47,35,,130,140,,21.9,32,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,4/18/2014,6.71,,,0,0,0,40,46,36,,230,,,30,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,4/19/2014,9.84,,,0,0,0,51,68,40,,10,20,,19.9,25.9,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,4/20/2014,11.41,,,0,0,0,51,54,42,,130,130,,21.9,25.9,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,4/21/2014,6.26,,,0,0,0,48,58,37,,170,150,,13,15,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,4/22/2014,8.5,,,0,0,0,52,62,45,,180,170,,23.9,29.1,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,4/23/2014,22.59,,,0,0,0,56,63,45,,320,330,,36.9,47,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,4/24/2014,21.25,,,0,0,0,51,64,43,,320,320,,31.1,40.9,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,4/25/2014,9.62,,,0,0,0,52,59,43,,150,150,,18.1,23,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,4/26/2014,10.51,,,0.71,0,0,52,67,46,,350,330,,21.9,25.9,1,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,4/27/2014,13.87,,,0,0,0,52,61,46,,340,320,,23,31.1,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,4/28/2014,10.29,,,0,0,0,54,66,45,,200,200,,21.9,25.1,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,4/29/2014,19.91,,,0.05,0,0,49,51,44,,100,100,,31.1,38.9,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,4/30/2014,19.01,,,4.68,0,0,45,56,42,,100,100,,31.1,38.9,1,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,5/1/2014,13.2,,,0.24,0,0,57,71,53,,180,170,,23,30,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,5/2/2014,11.41,,,0.01,0,0,61,69,52,,250,260,,23.9,28,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,5/3/2014,10.07,,,0,0,0,59,66,49,,180,190,,23,28,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,5/4/2014,18.57,,,0,0,0,58,66,53,,310,290,,32,44.1,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,5/5/2014,16.55,,,0,0,0,59,69,50,,310,310,,33.1,42.9,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,5/6/2014,10.51,,,0,0,0,60,69,50,,330,330,,21.9,29.1,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,5/7/2014,9.62,,,0,0,0,58,64,50,,200,190,,19.9,23,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,5/8/2014,4.92,,,0.38,0,0,55,58,51,,170,90,,12.1,16.1,1,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,5/9/2014,8.72,,,0.04,0,0,58,63,56,,120,120,,15,18.1,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,5/10/2014,8.95,,,0.79,0,0,63,77,54,,290,290,,32,38.9,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,5/11/2014,9.4,,,0.02,0,0,69,79,61,,190,190,,21,23.9,1,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,5/12/2014,8.5,,,0,0,0,66,76,56,,190,190,,21.9,29.1,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,5/13/2014,11.63,,,0,0,0,64,70,51,,100,100,,23,29.1,1,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,5/14/2014,7.61,,,0,0,0,56,64,50,,100,100,,14.1,16.1,1,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,5/15/2014,14.99,,,0.14,0,0,63,71,60,,150,150,,23.9,30,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,5/16/2014,20.58,,,1.26,0,0,64,66,60,,150,150,,33.1,44.1,1,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,5/17/2014,10.51,,,0,0,0,62,70,55,,240,230,,21.9,25.9,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,5/18/2014,10.29,,,0,0,0,61,69,52,,330,330,,19.9,25.9,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,5/19/2014,11.18,,,0,0,0,62,74,50,,310,320,,25.9,36.9,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,5/20/2014,10.74,,,0,0,0,66,79,55,,190,350,,21.9,30,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,5/21/2014,7.83,,,0,0,0,69,75,60,,190,260,,14.1,17,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,5/22/2014,6.93,,,0.32,0,0,60,62,58,,90,100,,15,17,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,5/23/2014,6.49,,,0.32,0,0,62,69,57,,320,320,,19.9,23.9,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,5/24/2014,8.28,,,0.05,0,0,61,70,57,,330,10,,16.1,23,1,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,5/25/2014,9.17,,,0,0,0,65,78,56,,190,190,,21,23.9,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,5/26/2014,12.53,,,0,0,0,71,85,60,,230,240,,23,25.9,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,5/27/2014,9.4,,,0,0,0,75,84,64,,270,270,,21.9,30,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,5/28/2014,11.41,,,0,0,0,63,67,53,,50,40,,19.9,25.1,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,5/29/2014,8.05,,,0,0,0,56,62,52,,150,50,,15,19.9,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,5/30/2014,7.38,,,0.03,0,0,61,70,53,,190,190,,19.9,23,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,5/31/2014,10.96,,,0,0,0,63,72,55,,360,340,,25.9,32,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,6/1/2014,8.28,,,0,0,0,64,75,54,,190,200,,14.1,16.1,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,6/2/2014,10.29,,,0,0,0,66,74,57,,180,180,,21.9,25.9,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,6/3/2014,7.61,,,0,0,0,69,80,62,,180,160,,16.1,17,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,6/4/2014,7.38,,,0,0,0,69,82,63,,190,,,13,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,6/5/2014,12.3,,,0.5,0,0,67,77,62,,30,40,,23,31.1,1,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,6/6/2014,12.97,,,0,0,0,70,79,63,,320,340,,21,21.9,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,6/7/2014,8.28,,,0,0,0,72,80,61,,340,,,16.1,,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,6/8/2014,6.26,,,0,0,0,72,85,61,,180,180,,17,17,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,6/9/2014,6.04,,,0.95,0,0,67,68,63,,130,130,,14.1,18.1,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,6/10/2014,4.92,,,0,0,0,70,78,67,,100,20,,12.1,23,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,6/11/2014,12.08,,,0,0,0,68,70,61,,100,100,,19.9,25.1,1,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,6/12/2014,10.51,,,0.01,0,0,66,76,61,,120,110,,21,25.1,1,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,6/13/2014,7.61,,,0.99,0,0,70,81,67,,260,260,,21,28,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,6/14/2014,12.53,,,0,0,0,71,79,62,,330,310,,28,35.1,1,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,6/15/2014,11.63,,,0,0,0,69,82,60,,330,330,,21.9,25.9,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,6/16/2014,7.61,,,0,0,0,72,77,64,,170,170,,14.1,17,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,6/17/2014,8.05,,,0,0,0,73,82,68,,180,180,,18.1,21.9,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,6/18/2014,11.86,,,0,0,0,82,91,74,,300,300,,28,36,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,6/19/2014,8.28,,,0.05,0,0,75,76,69,,360,10,,23,25.9,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,6/20/2014,10.96,,,0,0,0,74,83,65,,340,350,,18.1,23.9,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,6/21/2014,8.28,,,0,0,0,71,75,62,,30,30,,15,18.1,,,,,,,,1,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,6/22/2014,6.04,,,0,0,0,69,77,61,,160,150,,14.1,17,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,6/23/2014,8.5,,,0,0,0,71,81,62,,170,170,,19.9,21.9,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,6/24/2014,14.32,,,0,0,0,71,79,65,,170,180,,29.1,33.1,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,6/25/2014,12.53,,,0.09,0,0,73,83,68,,170,180,,23.9,31.1,1,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,6/26/2014,8.5,,,0.02,0,0,78,89,70,,90,30,,18.1,23.9,1,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,6/27/2014,7.83,,,0,0,0,74,79,65,,90,90,,17,21.9,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,6/28/2014,8.5,,,0,0,0,74,86,66,,140,180,,16.1,19.9,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,6/29/2014,9.17,,,0,0,0,73,79,65,,170,250,,19.9,25.9,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,6/30/2014,12.97,,,0,0,0,73,80,67,,180,170,,23.9,29.1,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,7/1/2014,14.99,,,0,0,0,76,84,71,,180,180,,30,38,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,7/2/2014,11.86,,,0.52,0,0,77,85,71,,180,180,,30,36.9,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,7/3/2014,8.72,,,0.35,0,0,77,85,71,,190,190,,28,35.1,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,7/4/2014,14.99,,,0.32,0,0,72,76,66,,360,360,,31.1,40.9,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,7/5/2014,13.65,,,0,0,0,73,84,65,,310,300,,25.1,31.1,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,7/6/2014,12.75,,,0,0,0,75,83,66,,190,190,,23,29.1,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,7/7/2014,12.3,,,0,0,0,76,83,70,,190,190,,21,25.1,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,7/8/2014,14.54,,,0,0,0,79,88,72,,240,230,,32,45,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,7/9/2014,11.63,,,0.01,0,0,76,84,71,,190,190,,21.9,28,,,1,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,7/10/2014,6.26,,,0.03,0,0,76,85,71,,40,20,,15,18.1,,,1,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,7/11/2014,7.16,,,0,0,0,76,85,67,,30,40,,15,21.9,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,7/12/2014,9.62,,,0,0,0,73,82,66,,180,170,,19.9,25.1,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,7/13/2014,16.11,,,0.06,0,0,73,80,69,,180,190,,29.1,36.9,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,7/14/2014,6.71,,,1.87,0,0,76,83,70,,170,160,,21,25.1,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,7/15/2014,6.93,,,1.03,0,0,74,82,69,,200,200,,17,21.9,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,7/16/2014,8.5,,,0.01,0,0,74,83,70,,350,330,,18.1,23,1,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,7/17/2014,8.95,,,0,0,0,75,82,67,,190,200,,15,19.9,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,7/18/2014,6.71,,,0,0,0,74,84,65,,330,320,,16.1,23.9,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,7/19/2014,6.71,,,0,0,0,73,79,68,,360,340,,15,25.1,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,7/20/2014,8.72,,,0,0,0,72,78,68,,120,120,,19.9,23,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,7/21/2014,6.71,,,0,0,0,73,83,65,,170,70,,14.1,21.9,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,7/22/2014,12.53,,,0,0,0,75,84,68,,320,320,,25.1,33.1,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,7/23/2014,13.42,,,0.02,0,0,77,83,71,,190,190,,28,35.1,,,1,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,7/24/2014,10.51,,,0,0,0,78,83,72,,350,360,,19.9,25.9,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,7/25/2014,10.07,,,0,0,0,75,83,67,,170,10,,16.1,21,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,7/26/2014,10.07,,,0.09,0,0,74,81,69,,190,180,,18.1,23,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,7/27/2014,11.86,,,0.01,0,0,76,84,71,,190,190,,21.9,25.1,,,1,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,7/28/2014,16.11,,,0.51,0,0,78,84,69,,170,170,,31.1,38.9,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,7/29/2014,10.51,,,0,0,0,72,79,64,,320,310,,21,28,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,7/30/2014,9.17,,,0,0,0,72,80,64,,190,190,,19.9,23,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,7/31/2014,11.86,,,0,0,0,74,82,65,,180,180,,23,25.9,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,8/1/2014,8.05,,,0,0,0,75,82,71,,160,150,,18.1,23,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,8/2/2014,8.28,,,0.4,0,0,71,76,65,,20,30,,18.1,23.9,1,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,8/3/2014,4.7,,,0.09,0,0,70,78,66,,140,140,,10.1,13,1,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,8/4/2014,9.84,,,0,0,0,75,81,70,,180,190,,21,23.9,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,8/5/2014,8.5,,,0,0,0,77,85,70,,350,350,,18.1,21.9,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,8/6/2014,8.95,,,0,0,0,77,85,71,,360,360,,23.9,30,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,8/7/2014,10.96,,,0,0,0,77,86,67,,350,340,,23.9,31.1,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,8/8/2014,6.49,,,0,0,0,74,84,65,,350,360,,16.1,21,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,8/9/2014,7.38,,,0,0,0,76,86,66,,210,210,,15,18.1,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,8/10/2014,7.16,,,0,0,0,78,87,68,,190,200,,14.1,16.1,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,8/11/2014,7.83,,,0,0,0,76,84,67,,160,160,,14.1,17,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,8/12/2014,15.21,,,0.34,0,0,76,80,72,,120,120,,32,40,1,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,8/13/2014,14.09,,,2.92,0,0,75,85,68,,130,130,,35.1,40.9,1,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,8/14/2014,12.75,,,0,0,0,73,80,65,,240,250,,21,25.1,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,8/15/2014,10.74,,,0,0,0,70,76,62,,260,250,,19.9,23,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,8/16/2014,10.29,,,0,0,0,71,77,63,,190,190,,17,21,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,8/17/2014,11.41,,,0,0,0,75,85,66,,330,310,,18.1,25.1,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,8/18/2014,8.05,,,0,0,0,74,82,63,,300,290,,17,23,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,8/19/2014,7.38,,,0,0,0,72,80,64,,150,140,,14.1,17,,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.6386,-73.7622,3.4,8/20/2014,5.37,,,0,0,0,73,80,66,,160,140,,13,17,,,,,,,,,,,,,,,,,,,,
